0.0420875420875  0.521690333285
1.93602693603  0.577465476016
1.97811447811  0.519445664373
1.97811447811  0.577416678866
2.06228956229  0.548333577319
2.14646464646  0.548235983019
2.31481481481  0.548040794418
2.60942760943  0.547699214366
2.6936026936  0.576587127312
2.77777777778  0.692431561997
2.86195286195  0.808275996682
2.90404040404  0.924169228517
2.98821548822  1.06899917045
3.15656565657  1.21373151808
3.24074074074  1.32957595276
3.32491582492  1.4164348802
3.45117845118  1.50324501049
3.49326599327  1.59015273508
3.66161616162  1.70589957546
3.78787878788  1.79270970575
3.95622895623  1.93744205338
4.0404040404  1.99531547358
4.20875420875  2.14004782121
4.3771043771  2.25579466159
4.50336700337  2.40057580637
4.67171717172  2.51632264676
4.75589225589  2.6031815742
4.75589225589  2.69013809594
4.84006734007  2.71902600888
4.92424242424  2.80588493632
5.05050505051  2.86370955936
5.21885521886  2.97945639975
5.38720538721  3.09520324013
5.55555555556  3.21095008052
5.68181818182  3.2977602108
5.89225589226  3.38447274679
6.01851851852  3.50026838433
6.18686868687  3.58702971746
6.31313131313  3.702825355
6.48148148148  3.78958668814
6.60774410774  3.90538232567
6.73400673401  3.93422144147
6.81818181818  4.02108036891
6.98653198653  4.04987068755
7.11279461279  4.13668081784
7.23905723906  4.19450544088
7.40740740741  4.31025228127
7.61784511785  4.39696481725
7.7861952862  4.51271165764
7.99663299663  4.65739520812
8.1228956229  4.71521983116
8.20707070707  4.8020787586
8.33333333333  4.8309178744
8.50168350168  4.91767920753
8.54377104377  5.00458693212
8.75420875421  5.12028497536
8.92255892256  5.17806080125
9.132996633  5.26477333724
9.21717171717  5.35163226468
9.34343434343  5.40945688772
9.42760942761  5.46733030791
9.51178451178  5.49621822086
9.72222222222  5.5539452496
9.89057239057  5.64070658274
10.0589225589  5.66949690138
10.2272727273  5.75625823452
10.4377104377  5.78499975601
10.6481481481  5.84272678476
10.8164983165  5.92948811789
10.9848484848  6.01624945103
11.2373737374  6.16088420436
11.4478114478  6.24759674035
11.6161616162  6.30537256624
11.9107744108  6.39198750793
12.1212121212  6.42072902942
12.962962963  6.79656468062
13.2154882155  6.82525740497
13.5101010101  6.9408578539
13.7205387205  6.99858488264
13.8468013468  7.05640950568
14.0151515152  7.05621431708
14.1835016835  7.05601912848
14.3097643098  7.22978578051
14.5202020202  7.3164983165
14.7306397306  7.43219635973
15.0252525253  7.46084028693
15.1515151515  7.54765041722
15.404040404  7.60532864881
15.5303030303  7.72112428634
15.6986531987  7.74991460499
15.7828282828  7.77880251793
15.867003367  7.86566144537
15.9511784512  7.86556385107
15.9511784512  7.80759283658
16.0353535354  7.83648074952
16.0353535354  7.89445176402
16.2457912458  7.89420777827
16.32996633  7.95208119846
16.4562289562  8.0099058215
16.5404040404  7.92285170546
16.7929292929  8.0095154443
17.0875420875  8.09613038599
17.3400673401  8.18279412482
17.5084175084  8.26955545796
17.7188552189  8.26931147221
17.8451178451  8.3561216025
17.9292929293  8.44298052994
18.1818181818  8.44268774704
18.3080808081  8.52949787732
18.4764309764  8.52930268872
18.6026936027  8.61611281901
18.728956229  8.64495193481
18.8552188552  8.70277655785
18.9814814815  8.7026301664
19.1077441077  8.76045478944
19.2760942761  8.76025960084
19.4444444444  8.81803542673
19.4865319865  8.90494315132
19.6127946128  8.93378226712
19.7390572391  8.96262138291
19.8653198653  8.99146049871
20.2441077441  9.07797784609
20.4124579125  9.10676816474
20.5808080808  9.22251500512
20.7912457912  9.28024203387
21.1279461279  9.33782267116
21.4225589226  9.3374810911
21.5488215488  9.3663202069
21.7171717172  9.39511052555
21.8855218855  9.42390084419
22.0538720539  9.48167667008
22.601010101  9.48104230713
22.7272727273  9.53886693017
22.7693602694  9.53881813302
23.0218855219  9.56751085737
23.0218855219  9.50953984287
23.1481481481  9.59634997316
23.4848484848  9.6829161177
23.6111111111  9.76972624799
23.7373737374  9.76957985654
23.9478114478  9.82730688528
24.1582491582  9.88503391402
24.3265993266  9.91382423266
24.4949494949  9.91362904406
24.6212121212  10.0294246816
24.7895622896  10.0002439858
24.9579124579  10.0290343044
25  10.0289855072
