0.05468791035629911,0.07967696752166681,0.0994371005865359
0.11551256237415741,0.09947386851089904,0.12013218944235314
0.17631095158889976,0.1201689573667163,0.13903090256500045
0.24680031515363737,0.10943272345268315,0.1300910443841373
0.2929703230324782,0.18041845399632322,0.20018121334150402
0.363459686597216,0.1696822200822901,0.1894423531471593
0.4239691849776771,0.20025737547054173,0.2191193206688259
0.48597566313577834,0.17963582246345078,0.19939595552832012
0.542650792261227,0.1913464063731069,0.20931278998511765
0.6049724240567275,0.15994659896699637,0.17880854416528064
0.6663748577431495,0.15998336689135947,0.1788453120896436
0.7371268493390526,0.14026525431147685,0.15912719950976095
0.800577781668563,0.07024336864221312,0.09000350170708227
0.8620064781581015,0.06938194869999134,0.0900376433511337
0.9187078700866671,0.08019434474306229,0.09905628994134655
0.9795325221045252,0.09999124573229448,0.11975137879716362
1.0383086754792963,0.03984680031515362,0.058708745513437896
1.1008929353059616,-0.0005348857568063733,0.019225247308062753
1.1622953689923832,-0.0004981178324432109,0.024651142431935644
1.21928565175523,0.0004342116781932276,0.024685284075987173
1.2894861244856868,-0.0004219557034054189,0.02472730456097367
1.3508885581721077,-0.00038518777904213847,0.0238632583384401
1.4079051037380719,-0.000351046134990797,0.02390002626280325
1.469307537424494,-0.00031427821062764844,0.024834982053751214
1.5307099711109151,-0.000277510286264486,0.02487174997811451
1.6008841810382555,-0.00023548980127794522,0.024015582596515987
1.6622866147246782,-0.00019872187691487297,0.024052350520878982
1.719303160290641,-0.0001645802328633303,0.023188304298345685
1.7807055939770622,-0.00012781230850033437,0.024123260089293604
1.8421080276634842,-0.00009104438413721355,0.024160028013656666
