Energy(eV)  cross_section(angstrom^2/1e-16cm^2)
0.94184 0.07855879589525912
0.94383 0.07905834985583275
0.94582 0.07956024727470183
0.94781 0.0800644859082564
0.94980 0.08057106290648013
0.95179 0.08107997481029525
0.95378 0.08159121754933409
0.95576 0.08210478644014384
0.95775 0.08262067618482145
0.95974 0.08313888087009698
0.96173 0.08365939396685995
0.96372 0.0841822083301312
0.96571 0.08470731619949061
0.96770 0.08523470919995801
0.96969 0.08576437834333021
0.97168 0.0862963140299723
0.97367 0.08683050605107175
0.97565 0.08736694359134663
0.97764 0.08790561523221055
0.97963 0.08844650895539598
0.98162 0.08898961214702386
0.98361 0.08953491160213634
0.98560 0.090082393529665
0.98759 0.09063204355784545
0.98958 0.09118384674007832
0.99157 0.09173778756121387
0.99356 0.09229384994427194
0.99554 0.09285201725757956
0.99753 0.09341227232232491
