Energy(eV)  cross_section(angstrom^2/1e-16cm^2)
31.07162 0.01014043505348007
31.08102 0.01015546928613599
31.09042 0.010170522852726113
31.09982 0.010185595714194867
31.10922 0.010200687831535965
31.11862 0.010215799165792282
31.12802 0.010230929678056066
31.13742 0.010246079329468229
31.14682 0.010261248081219275
31.15622 0.010276435894548136
31.16562 0.010291642730743233
31.17502 0.010306868551141327
31.18442 0.010322113317128501
31.19382 0.010337376990139197
31.20322 0.010352659531656599
31.21262 0.010367960903212865
31.22202 0.010383281066388389
31.23142 0.010398619982812227
31.24082 0.010413977614161915
31.25023 0.010429353922163492
31.25963 0.010444748868591208
31.26903 0.010460162415267678
31.27843 0.010475594524063901
31.28783 0.010491045156898776
31.29723 0.010506514275739683
31.30663 0.010522001842601984
31.31603 0.010537507819548837
31.32543 0.01055303216869175
31.33483 0.010568574852189795
31.34423 0.01058413583225024
31.35363 0.010599715071127959
31.36303 0.010615312531125461
31.37243 0.01063092817459334
31.38183 0.010646561963929626
31.39123 0.010662213861579742
31.40063 0.010677883830036929
31.41003 0.010693571831841863
31.41943 0.010709277829582522
31.42883 0.010725001785894332
31.43823 0.01074074366346003
31.44763 0.010756503425009861
31.45703 0.010772281033320615
31.46643 0.010788076451216924
31.47583 0.010803889641570313
31.48523 0.010819720567298985
31.49463 0.010835569191368851
31.50403 0.010851435476792022
31.51343 0.010867319386628063
31.52283 0.010883220883982879
31.53223 0.010899139932009624
31.54163 0.010915076493907837
31.55103 0.010931030532923923
31.56043 0.010947002012350767
31.56983 0.010962990895527788
31.57923 0.010978997145841126
31.58863 0.010995020726723164
31.59803 0.011011061601652883
31.60743 0.011027119734155315
31.61683 0.011043195087802108
31.62623 0.011059287626210976
31.63563 0.011075397313045904
31.64503 0.011091524112016823
31.65443 0.011107667986880081
31.66383 0.011123828901437743
31.67323 0.01114000681953799
31.68263 0.011156201705075003
31.69203 0.01117241352198868
31.70143 0.011188642234264813
31.71083 0.011204887805934927
31.72023 0.011221150201076436
31.72963 0.011237429383812206
31.73903 0.011253725318310731
31.74843 0.011270037968786199
31.75784 0.011286367299498116
31.76724 0.01130271327475172
31.77664 0.01131907585889742
31.78604 0.01133545501633094
31.79544 0.011351850711493543
31.80484 0.011368262908871541
31.81424 0.011384691572996557
31.82364 0.011401136668445177
31.83304 0.01141759815983946
31.84244 0.01143407601184604
31.85184 0.011450570189176848
31.86124 0.011467080656588625
31.87064 0.011483607378883107
31.88004 0.011500150320906722
31.88944 0.011516709447550911
31.89884 0.011533284723751465
31.90824 0.011549876114489287
31.91764 0.01156648358478971
31.92704 0.011583107099722677
31.93644 0.011599746624402555
31.94584 0.011616402123988295
31.95524 0.011633073563683321
31.96464 0.011649760908735422
31.97404 0.011666464124436674
31.98344 0.011683183176123225
31.99284 0.011699918029176002
32.00224 0.011716668649019536
32.01164 0.01173343500112279
32.02104 0.0117502170509988
32.03044 0.0117670147642045
32.03984 0.011783828106340927
32.04924 0.011800657043052824
32.05864 0.011817501540029189
32.06804 0.011834361563002483
32.07744 0.01185123707774914
32.08684 0.011868128050089362
32.09624 0.011885034445886906
32.10564 0.011901956231049084
32.11504 0.011918893371527087
