Energy(eV)  cross_section(angstrom^2/1e-16cm^2)
2.63005 16.584877828145455
2.64005 16.589197405374758
2.65005 16.59338503041957
2.66005 16.59744156033193
2.67005 16.601367849720614
2.68005 16.605164750712454
2.69005 16.60883311291467
2.70005 16.612373783378278
2.71005 16.615787606562453
2.72005 16.619075424299968
2.73005 16.622238075763494
2.74005 16.625276397432962
2.75006 16.62819122306382
2.76006 16.630983383656208
2.77006 16.633653707425072
2.78006 16.636203019771145
2.79006 16.638632143252828
2.80006 16.640941897558854
2.81006 16.643133099481986
2.82006 16.645206562893303
2.83006 16.64716309871749
2.84006 16.649003514908834
2.85006 16.65072861642806
2.86006 16.652339205219903
2.87006 16.653836080191436
2.88006 16.655220037191214
2.89006 16.65649186898907
2.90006 16.657652365256666
2.91006 16.658702312548744
2.92006 16.6596424942851
2.93006 16.660473690733216
2.94006 16.661196678991523
2.95006 16.66181223297343
2.96006 16.6623211233919
2.97006 16.662724117744702
2.98006 16.663021980300257
2.99006 16.66321547208419
3.00006 16.66330535086633
3.01006 16.66329237114846
3.02006 16.663177284152514
3.03006 16.66296083780944
3.04006 16.66264377674857
3.05006 16.662226842287545
3.06006 16.66171077242281
3.07006 16.661096301820606
3.08006 16.660384161808455
3.09006 16.659575080367244
3.10006 16.658669782123727
3.11006 16.65766898834354
3.12006 16.6565734169247
3.13006 16.655383782391603
3.14006 16.654100795889455
3.15006 16.652725165179124
3.16006 16.651257594632536
3.17006 16.64969878522843
3.18006 16.648049434548554
3.19006 16.646310236774287
3.20006 16.644481882683717
3.21006 16.642565059649048
3.22006 16.640560451634464
3.23006 16.638468739194337
3.24006 16.636290599471895
3.25007 16.634026706198142
3.26007 16.631677729691262
3.27007 16.629244336856317
3.28007 16.62672719118532
3.29007 16.624126952757646
3.30007 16.621444278240787
3.31007 16.61867982089144
3.32007 16.61583423055689
3.33007 16.61290815367678
3.34007 16.60990223328513
3.35007 16.606817109012656
3.36007 16.60365341708946
3.37007 16.600411790347923
3.38007 16.597092858225963
3.39007 16.593697246770514
3.40007 16.59022557864132
3.41007 16.586678473114958
3.42007 16.58305654608917
3.43007 16.579360410087443
3.44007 16.57559067426376
3.45007 16.57174794440775
3.46007 16.567832822949924
3.47007 16.56384590896726
3.48007 16.559787798188946
3.49007 16.55565908300239
3.50007 16.551460352459404
3.51007 16.547192192282687
3.52007 16.5428551848724
3.53007 16.538449909313062
3.54007 16.533976941380562
3.55007 16.5294368535494
3.56007 16.524830215000122
3.57007 16.52015759162694
3.58007 16.515419546045507
3.59007 16.510616637600926
3.60007 16.505749422375825
3.61007 16.500818453198782
3.62007 16.495824279652677
3.63007 16.490767448083428
3.64007 16.485648501608754
3.65007 16.480467980127067
3.66007 16.47522642032667
3.67007 16.469924355694882
3.68007 16.464562316527513
3.69007 16.459140829938303
3.70007 16.4536604198686
3.71007 16.448121607097157
3.72007 16.442524909249972
3.73007 16.43687084081035
3.74007 16.43115991312908
3.75008 16.425392634434573
3.76008 16.41956950984336
3.77008 16.41369104137049
3.78008 16.407757727940112
3.79008 16.40177006539619
3.80008 16.395728546513247
3.81008 16.38963366100726
3.82008 16.38348589554662
3.83008 16.3772857337632
3.84008 16.37103365626346
3.85008 16.364730140639722
3.86008 16.358375661481457
3.87008 16.351970690386636
3.88008 16.345515695973255
3.89008 16.33901114389081
3.90008 16.33245749683192
3.91008 16.325855214544017
3.92008 16.319204753841028
3.93008 16.31250656861521
3.94008 16.305761109848998
3.95008 16.29896882562692
3.96008 16.29213016114753
3.97008 16.285245558735483
3.98008 16.278315457853545
3.99008 16.27134029511475
4.00008 16.264320504294563
4.01008 16.257256516343045
4.02008 16.250148759397142
4.03008 16.24299765879294
4.04008 16.235803637078025
4.05008 16.228567114023793
4.06008 16.221288506637876
4.07008 16.213968229176544
4.08008 16.206606693157166
4.09008 16.19920430737069
4.10008 16.19176147789413
4.11008 16.184278608103103
4.12008 16.176756098684383
4.13008 16.169194347648464
4.14008 16.161593750342128
4.15008 16.153954699461092
4.16008 16.14627758506257
4.17008 16.138562794577947
4.18008 16.130810712825408
4.19008 16.12302172202259
4.20008 16.115196201799236
4.21008 16.107334529209883
4.22008 16.09943707874652
4.23008 16.091504222351272
4.24008 16.083536329429077
4.25009 16.075533766860378
4.26009 16.0674968990138
4.27009 16.059426087758833
4.28009 16.051321692478513
4.29009 16.043184070082084
4.30009 16.035013575017693
4.31009 16.026810559285035
4.32009 16.018575372448016
4.33009 16.01030836164739
4.34009 16.002009871613424
4.35009 15.993680244678492
4.36009 15.98531982078971
4.37009 15.976928937521542
4.38009 15.968507930088366
4.39009 15.960057131357072
4.40009 15.951576871859597
4.41009 15.943067479805485
4.42009 15.934529281094388
4.43009 15.925962599328583
4.44009 15.917367755825442
4.45009 15.908745069629898
4.46009 15.900094857526911
4.47009 15.891417434053833
4.48009 15.882713111512848
4.49009 15.873982199983294
4.50009 15.865225007334082
4.51009 15.856441839235922
4.52009 15.847632999173706
4.53009 15.838798788458696
4.54009 15.829939506240805
4.55009 15.821055449520786
4.56009 15.812146913162433
4.57009 15.803214189904702
4.58009 15.794257570373828
4.59009 15.78527734309546
4.60009 15.776273794506654
4.61009 15.76724720896792
4.62009 15.758197868775207
4.63009 15.749126054171885
4.64009 15.740032043360607
4.65009 15.730916112515258
4.66009 15.721778535792772
4.67009 15.712619585344921
4.68009 15.703439531330169
4.69009 15.69423864192533
4.70009 15.685017183337326
4.71009 15.675775419814823
4.72009 15.66651361365989
4.73009 15.657232025239551
4.74009 15.647930912997358
4.75010 15.638610533464899
4.76010 15.629271141273257
4.77010 15.619912989164469
4.78010 15.610536328002885
4.79010 15.601141406786512
4.80010 15.591728472658366
4.81010 15.582297770917695
4.82010 15.572849545031215
4.83010 15.5633840366443
4.84010 15.553901485592105
4.85010 15.544402129910688
4.86010 15.534886205848045
4.87010 15.525353947875104
4.88010 15.515805588696738
4.89010 15.506241359262638
4.90010 15.496661488778221
4.91010 15.487066204715449
4.92010 15.477455732823632
4.93010 15.46783029714016
4.94010 15.45819012000121
4.95010 15.448535422052412
4.96010 15.438866422259412
4.97010 15.42918333791849
4.98010 15.419486384667058
4.99010 15.409775776494124
5.00010 15.40005172575073
5.01010 15.390314443160314
5.02010 15.380564137829074
5.03010 15.37080101725623
5.04010 15.361025287344267
5.05010 15.35123715240915
5.06010 15.341436815190459
5.07010 15.33162447686147
5.08010 15.321800337039248
5.09010 15.311964593794633
5.10010 15.302117443662196
5.11010 15.29225908165016
5.12010 15.282389701250278
5.13010 15.272509494447622
5.14010 15.262618651730383
5.15010 15.25271736209959
5.16010 15.242805813078778
5.17010 15.232884190723615
5.18010 15.222952679631504
5.19010 15.213011462951105
5.20010 15.203060722391823
5.21010 15.193100638233261
5.22010 15.183131389334578
5.23010 15.173153153143897
5.24010 15.163166105707527
5.25011 15.153170421679288
5.26011 15.143166274329666
5.27011 15.133153835554976
5.28011 15.123133275886497
5.29011 15.11310476449951
5.30011 15.103068469222322
5.31011 15.093024556545219
5.32011 15.08297319162942
5.33011 15.072914538315908
5.34011 15.062848759134301
5.35011 15.052776015311592
5.36011 15.042696466780903
5.37011 15.032610272190164
5.38011 15.02251758891076
5.39011 15.01241857304612
5.40011 15.002313379440242
5.41011 14.992202161686233
5.42011 14.98208507213473
5.43011 14.971962261902311
5.44011 14.961833880879873
5.45011 14.951700077740913
5.46011 14.941560999949846
5.47011 14.931416793770165
5.48011 14.921267604272664
5.49011 14.911113575343554
5.50011 14.90095484969255
5.51011 14.890791568860882
5.52011 14.88062387322936
5.53011 14.870451902026225
5.54011 14.860275793335132
5.55011 14.850095684102978
5.56011 14.839911710147689
5.57011 14.829724006166053
5.58011 14.819532705741373
5.59011 14.80933794135119
5.60011 14.799139844374912
5.61011 14.788938545101377
5.62011 14.778734172736433
5.63011 14.768526855410423
5.64011 14.758316720185636
5.65011 14.748103893063744
5.66011 14.73788849899314
5.67011 14.727670661876298
5.68011 14.717450504577034
5.69011 14.707228148927761
5.70011 14.69700371573666
5.71011 14.686777324794866
5.72011 14.676549094883583
5.73011 14.6663191437811
5.74011 14.656087588269877
5.75012 14.645854544143505
5.76012 14.635620126213649
5.77012 14.62538444831694
5.78012 14.615147623321848
5.79012 14.60490976313549
5.80012 14.594670978710415
5.81012 14.584431380051313
5.82012 14.574191076221748
5.83012 14.56395017535077
5.84012 14.553708784639534
5.85012 14.543467010367898
5.86012 14.533224957900927
5.87012 14.522982731695391
5.88012 14.512740435306197
5.89012 14.502498171392823
5.90012 14.49225604172568
5.91012 14.482014147192428
5.92012 14.471772587804288
5.93012 14.461531462702272
5.94012 14.45129087016341
5.95012 14.44105090760692
5.96012 14.430811671600319
5.97012 14.420573257865565
5.98012 14.410335761285062
5.99012 14.400099275907722
6.00012 14.389863894954921
6.01012 14.379629710826444
6.02012 14.369396815106395
6.03012 14.359165298569067
6.04012 14.34893525118476
6.05012 14.33870676212559
6.06012 14.328479919771222
6.07012 14.318254811714626
6.08012 14.308031524767713
6.09012 14.297810144967013
6.10012 14.287590757579274
6.11012 14.277373447107038
6.12012 14.267158297294168
6.13012 14.256945391131376
6.14012 14.246734810861648
6.15012 14.236526637985714
6.16012 14.226320953267408
6.17012 14.21611783673907
6.18012 14.205917367706821
6.19012 14.195719624755903
6.20012 14.185524685755894
6.21012 14.175332627865956
6.22012 14.165143527540016
6.23012 14.154957460531904
6.24012 14.1447745019005
6.25013 14.134594726014797
6.26013 14.124418206558966
6.27013 14.114245016537364
6.28013 14.104075228279536
6.29013 14.09390891344515
6.30013 14.08374614302893
6.31013 14.073586987365548
6.32013 14.063431516134454
6.33013 14.053279798364736
6.34013 14.043131902439878
6.35013 14.032987896102531
6.36013 14.022847846459262
6.37013 14.012711819985206
6.38013 14.002579882528766
6.39013 13.992452099316235
6.40013 13.982328534956396
6.41013 13.972209253445104
6.42013 13.962094318169806
6.43013 13.95198379191407
6.44013 13.941877736862068
6.45013 13.931776214603003
6.46013 13.921679286135552
6.47013 13.911587011872244
6.48013 13.901499451643824
6.49013 13.89141666470359
6.50013 13.881338709731683
6.51013 13.871265644839356
6.52013 13.861197527573246
6.53013 13.851134414919564
6.54013 13.841076363308279
6.55013 13.831023428617286
6.56013 13.820975666176542
6.57013 13.81093313077215
6.58013 13.800895876650447
6.59013 13.79086395752204
6.60013 13.780837426565821
6.61013 13.770816336432985
6.62013 13.76080073925095
6.63013 13.75079068662733
6.64013 13.740786229653821
6.65013 13.730787418910099
6.66013 13.720794304467663
6.67013 13.710806935893677
6.68013 13.700825362254756
6.69013 13.69084963212076
6.70013 13.680879793568524
6.71013 13.670915894185617
6.72013 13.660957981074006
6.73013 13.651006100853733
6.74013 13.641060299666602
6.75014 13.631120623179735
6.76014 13.62118711658925
6.77014 13.611259824623751
6.78014 13.601338791547942
6.79014 13.591424061166126
6.80014 13.581515676825687
6.81014 13.571613681420585
6.82014 13.561718117394811
6.83014 13.551829026745803
6.84014 13.541946451027846
6.85014 13.532070431355448
6.86014 13.522201008406725
6.87014 13.512338222426687
6.88014 13.502482113230576
6.89014 13.492632720207158
6.90014 13.482790082321957
6.91014 13.47295423812052
6.92014 13.463125225731622
6.93014 13.453303082870464
6.94014 13.44348784684185
6.95014 13.433679554543314
6.96014 13.423878242468282
6.97014 13.414083946709159
6.98014 13.404296702960394
6.99014 13.394516546521599
7.00014 13.384743512300515
7.01014 13.37497763481609
7.02014 13.365218948201457
7.03014 13.355467486206894
7.04014 13.345723282202812
7.05014 13.335986369182669
7.06014 13.32625677976588
7.07014 13.316534546200728
7.08014 13.30681970036723
7.09014 13.297112273779971
7.10014 13.28741229759097
7.11014 13.277719802592461
7.12014 13.26803481921972
7.13014 13.258357377553796
7.14014 13.248687507324298
7.15014 13.239025237912106
7.16014 13.229370598352103
7.17014 13.219723617335863
7.18014 13.210084323214305
7.19014 13.2004527440004
7.20014 13.190828907371749
7.21014 13.181212840673242
7.22014 13.171604570919655
7.23014 13.1620041247982
7.24014 13.15241152867114
7.25015 13.142826808578274
7.26015 13.133249990239511
7.27015 13.123681099057364
7.28015 13.114120160119425
7.29015 13.104567198200863
7.30015 13.095022237766859
7.31015 13.085485302975043
7.32015 13.075956417677947
7.33015 13.066435605425358
7.34015 13.05692288946674
7.35015 13.047418292753582
7.36015 13.037921837941767
7.37015 13.02843354739389
7.38015 13.018953443181578
7.39015 13.009481547087809
7.40015 13.000017880609162
7.41015 12.99056246495812
7.42015 12.981115321065303
7.43015 12.971676469581709
7.44015 12.962245930880922
7.45015 12.95282372506134
7.46015 12.943409871948326
7.47015 12.934004391096417
7.48015 12.924607301791456
7.49015 12.915218623052736
7.50015 12.905838373635138
7.51015 12.896466572031217
7.52015 12.88710323647332
7.53015 12.877748384935655
7.54015 12.868402035136342
7.55015 12.859064204539491
7.56015 12.849734910357203
7.57015 12.840414169551622
7.58015 12.83110199883691
7.59015 12.821798414681256
7.60015 12.812503433308855
7.61015 12.80321707070185
7.62015 12.79393934260229
7.63015 12.78467026451408
7.64015 12.775409851704858
7.65015 12.766158119207946
7.66015 12.75691508182421
7.67015 12.747680754123953
7.68015 12.738455150448772
7.69015 12.729238284913414
7.70015 12.720030171407599
7.71015 12.710830823597858
7.72015 12.701640254929348
7.73015 12.69245847862762
7.74015 12.683285507700436
7.75016 12.674121354939516
7.76016 12.664966032922312
7.77016 12.655819554013748
7.78016 12.646681930367935
7.79016 12.63755317392992
7.80016 12.62843329643737
7.81016 12.619322309422287
7.82016 12.610220224212657
7.83016 12.601127051934162
7.84016 12.592042803511806
7.85016 12.582967489671562
7.86016 12.573901120942033
7.87016 12.564843707656035
7.88016 12.555795259952236
7.89016 12.546755787776739
7.90016 12.537725300884679
7.91016 12.52870380884178
7.92016 12.51969132102593
7.93016 12.510687846628732
7.94016 12.501693394657044
7.95016 12.492707973934504
7.96016 12.48373159310304
7.97016 12.474764260624399
7.98016 12.465805984781612
7.99016 12.456856773680501
8.00016 12.447916635251154
8.01016 12.438985577249365
8.02016 12.430063607258095
8.03016 12.421150732688925
8.04016 12.412246960783479
8.05016 12.403352298614829
8.06016 12.394466753088926
8.07016 12.385590330945993
8.08016 12.376723038761897
8.09016 12.367864882949556
8.10016 12.359015869760269
8.11016 12.35017600528512
8.12016 12.341345295456277
8.13016 12.332523746048373
8.14016 12.323711362679813
8.15016 12.314908150814082
8.16016 12.306114115761064
8.17016 12.297329262678364
8.18016 12.288553596572555
8.19016 12.279787122300485
8.20016 12.27102984457054
8.21016 12.262281767943898
8.22016 12.253542896835793
8.23016 12.244813235516746
8.24016 12.2360927881138
8.25017 12.227381558611754
8.26017 12.218679550854363
8.27017 12.20998676854554
8.28017 12.20130321525058
8.29017 12.192628894397329
8.30017 12.183963809277337
8.31017 12.175307963047086
8.32017 12.166661358729097
8.33017 12.158023999213126
8.34017 12.14939588725726
8.35017 12.14077702548911
8.36017 12.132167416406883
8.37017 12.123567062380541
8.38017 12.114975965652894
8.39017 12.106394128340689
8.40017 12.097821552435743
8.41017 12.089258239805991
8.42017 12.080704192196574
8.43017 12.072159411230924
8.44017 12.063623898411802
8.45017 12.055097655122363
8.46017 12.046580682627217
8.47017 12.038072982073432
8.48017 12.029574554491603
8.49017 12.021085400796842
8.50017 12.0126055217898
8.51017 12.004134918157705
8.52017 11.995673590475315
8.53017 11.987221539205942
8.54017 11.978778764702431
8.55017 11.970345267208126
8.56017 11.961921046857844
8.57017 11.95350610367886
8.58017 11.94510043759182
8.59017 11.93670404841174
8.60017 11.928316935848894
8.61017 11.919939099509795
8.62017 11.911570538898093
8.63017 11.903211253415513
8.64017 11.894861242362753
8.65017 11.886520504940394
8.66017 11.878189040249806
8.67017 11.869866847294052
8.68017 11.861553924978743
8.69017 11.853250272112938
8.70017 11.844955887410016
8.71017 11.836670769488542
8.72017 11.828394916873126
8.73017 11.820128327995265
8.74017 11.811871001194213
8.75018 11.8036229347178
8.76018 11.795384126723281
8.77018 11.787154575278143
8.78018 11.778934278360964
8.79018 11.770723233862185
8.80018 11.762521439584958
8.81018 11.754328893245912
8.82018 11.746145592475976
8.83018 11.73797153482118
8.84018 11.729806717743394
8.85018 11.721651138621153
8.86018 11.713504794750419
8.87018 11.70536768334533
8.88018 11.697239801538977
8.89018 11.689121146384165
8.90018 11.68101171485415
8.91018 11.672911503843386
8.92018 11.664820510168271
8.93018 11.656738730567874
8.94018 11.648666161704666
8.95018 11.640602800165237
8.96018 11.63254864246102
8.97018 11.624503685028994
8.98018 11.616467924232396
8.99018 11.608441356361414
9.00018 11.6004239776339
9.01018 11.592415784196032
9.02018 11.584416772123024
9.03018 11.57642693741979
9.04018 11.56844627602162
9.05018 11.560474783794865
9.06018 11.55251245653757
9.07018 11.544559289980164
9.08018 11.536615279786089
9.09018 11.528680421552478
9.10018 11.52075471081076
9.11018 11.51283814302733
9.12018 11.504930713604187
9.13018 11.497032417879518
9.14018 11.489143251128388
9.15018 11.481263208563298
9.16018 11.473392285334846
9.17018 11.46553047653231
9.18018 11.457677777184266
9.19018 11.449834182259181
9.20018 11.441999686666017
9.21018 11.434174285254821
9.22018 11.426357972817307
9.23018 11.418550744087446
9.24018 11.410752593742027
9.25019 11.402963516401273
9.26019 11.395183506629358
9.27019 11.387412558934995
9.28019 11.379650667772017
9.29019 11.371897827539897
9.30019 11.364154032584313
9.31019 11.356419277197723
9.32019 11.348693555619871
9.33019 11.34097686203833
9.34019 11.333269190589071
9.35019 11.32557053535696
9.36019 11.317880890376292
9.37019 11.310200249631325
9.38019 11.302528607056798
9.39019 11.294865956538438
9.40019 11.28721229191346
9.41019 11.279567606971108
9.42019 11.271931895453122
9.43019 11.26430515105427
9.44019 11.256687367422808
9.45019 11.249078538161005
9.46019 11.241478656825612
9.47019 11.233887716928345
9.48019 11.226305711936382
9.49019 11.218732635272813
9.50019 11.211168480317143
9.51019 11.203613240405733
9.52019 11.19606690883229
9.53019 11.18852947884831
9.54019 11.181000943663543
9.55019 11.173481296446463
9.56019 11.16597053032468
9.57019 11.158468638385436
9.58019 11.150975613676021
9.59019 11.143491449204204
9.60019 11.136016137938709
9.61019 11.128549672809598
9.62019 11.12109204670875
9.63019 11.113643252490263
9.64019 11.106203282970881
9.65019 11.098772130930405
9.66019 11.091349789112137
9.67019 11.08393625022327
9.68019 11.076531506935298
9.69019 11.069135551884456
9.70019 11.061748377672078
9.71019 11.054369976865036
9.72019 11.047000341996107
9.73019 11.039639465564399
9.74019 11.032287340035726
9.75020 11.024943957842995
9.76020 11.017609311386588
9.77020 11.010283393034776
9.78020 11.002966195124046
9.79020 10.995657709959524
9.80020 10.988357929815335
9.81020 10.981066846934954
9.82020 10.973784453531605
9.83020 10.966510741788616
9.84020 10.959245703859754
9.85020 10.951989331869626
9.86020 10.944741617914017
9.87020 10.937502554060227
9.88020 10.930272132347453
9.89020 10.92305034478712
9.90020 10.915837183363221
9.91020 10.908632640032678
9.92020 10.901436706725661
9.93020 10.894249375345943
9.94020 10.887070637771215
9.95020 10.879900485853451
9.96020 10.872738911419185
9.97020 10.865585906269905
9.98020 10.858441462182308
9.99020 10.85130557090867
10.00020 10.844178224177156
10.01020 10.837059413692112
10.02020 10.829949131134404
10.03020 10.822847368161726
10.04020 10.8157541164089
10.05020 10.80866936748819
10.06020 10.801593112989599
10.07020 10.794525344481173
10.08020 10.787466053509307
10.09020 10.78041523159904
10.10020 10.773372870254333
10.11020 10.766338960958386
10.12020 10.759313495173908
10.13020 10.752296464343415
10.14020 10.74528785988951
10.15020 10.738287673215174
10.16020 10.73129589570403
10.17020 10.724312518720645
10.18020 10.717337533610772
10.19020 10.710370931701666
10.20020 10.703412704302325
10.21020 10.696462842703767
10.22020 10.689521338179294
10.23020 10.682588181984775
10.24020 10.67566336535888
10.25021 10.66874687952337
10.26021 10.661838715683334
10.27021 10.654938865027463
10.28021 10.648047318728276
10.29021 10.641164067942405
10.30021 10.63428910381084
10.31021 10.627422417459155
10.32021 10.620563999997767
10.33021 10.613713842522204
10.34021 10.6068719361133
10.35021 10.600038271837475
10.36021 10.593212840746954
10.37021 10.586395633880018
10.38021 10.579586642261217
10.39021 10.572785856901621
10.40021 10.565993268799048
10.41021 10.559208868938288
10.42021 10.552432648291331
10.43021 10.54566459781759
10.44021 10.538904708464132
10.45021 10.532152971165893
10.46021 10.525409376845902
10.47021 10.518673916415489
10.48021 10.511946580774516
10.49021 10.505227360811586
10.50021 10.498516247404241
10.51021 10.491813231419199
10.52021 10.485118303712541
10.53021 10.478431455129924
10.54021 10.471752676506794
10.55021 10.465081958668582
10.56021 10.458419292430916
10.57021 10.451764668599807
10.58021 10.445118077971852
10.59021 10.438479511334444
10.60021 10.431848959465954
10.61021 10.425226413135926
10.62021 10.418611863105282
10.63021 10.412005300126493
10.64021 10.405406714943782
10.65021 10.398816098293302
10.66021 10.392233440903347
10.67021 10.385658733494495
10.68021 10.379091966779823
10.69021 10.37253313146508
